TS,C1:M200.r2521[0],C2:M200.r2665,C3:M200.r78[0],Label
2020-08-04 13:35:01.977667,45005.0,45000.0,-1.801364,0
2020-08-04 13:35:01.984648,45005.0,45000.0,-1.7960040000000002,0
2020-08-04 13:35:01.989651,45005.0,45000.0,-1.7982619999999998,0
2020-08-04 13:35:01.994687,45005.0,45000.0,-1.8206939999999998,0
2020-08-04 13:35:02.000683,45005.0,45000.0,-1.8452110000000002,0
2020-08-04 13:35:02.006650,45005.0,45000.0,-1.7965810000000002,0
2020-08-04 13:35:02.011692,45005.0,45000.0,-1.8126360000000001,0
2020-08-04 13:35:02.017651,45005.0,45000.0,-1.8286330000000002,0
2020-08-04 13:35:02.023647,45005.0,45000.0,-1.822055,0
2020-08-04 13:35:02.029173,45005.0,45000.0,-1.793591,0
2020-08-04 13:35:02.035173,45005.0,45000.0,-1.825553,0
2020-08-04 13:35:02.041704,45005.0,45000.0,-1.749569,0
2020-08-04 13:35:02.047683,45005.0,45000.0,-1.7879919999999998,0
2020-08-04 13:35:02.053682,45005.0,45000.0,-1.7344380000000001,0
2020-08-04 13:35:02.058684,45005.0,45000.0,-1.763884,0
2020-08-04 13:35:02.064684,45005.0,45000.0,-1.698416,0
2020-08-04 13:35:02.070688,45005.0,45000.0,-1.713572,0
2020-08-04 13:35:02.076683,45005.0,45000.0,-1.689682,0
2020-08-04 13:35:02.082682,45005.0,45000.0,-1.650534,0
2020-08-04 13:35:02.087684,45005.0,45000.0,-1.683171,0
2020-08-04 13:35:02.092688,45005.0,45000.0,-1.676106,0
2020-08-04 13:35:02.098682,45005.0,45000.0,-1.602524,0
2020-08-04 13:35:02.103698,45005.0,45000.0,-1.624818,0
2020-08-04 13:35:02.109682,45005.0,45000.0,-1.570563,0
2020-08-04 13:35:02.114682,45005.0,45000.0,-1.538632,0
2020-08-04 13:35:02.119684,45005.0,45000.0,-1.577633,0
2020-08-04 13:35:02.125684,45005.0,45000.0,-1.480374,0
2020-08-04 13:35:02.130689,45005.0,45000.0,-1.4850729999999999,0
2020-08-04 13:35:02.136683,45004.0,45000.0,-1.482686,0
2020-08-04 13:35:02.141685,45004.0,45000.0,-1.510574,0
2020-08-04 13:35:02.146685,45004.0,45000.0,-1.4219469999999998,0
2020-08-04 13:35:02.151687,45004.0,45000.0,-1.418755,0
2020-08-04 13:35:02.157683,45004.0,45000.0,-1.35981,0
2020-08-04 13:35:02.163682,45004.0,45000.0,-1.4003139999999998,0
2020-08-04 13:35:02.168686,45003.0,45000.0,-1.33251,0
2020-08-04 13:35:02.174684,45003.0,45000.0,-1.354867,0
2020-08-04 13:35:02.179684,45003.0,45000.0,-1.321352,0
2020-08-04 13:35:02.185684,45003.0,45000.0,-1.334913,0
2020-08-04 13:35:02.190684,45002.0,45000.0,-1.225639,0
2020-08-04 13:35:02.196682,45002.0,45000.0,-1.281403,0
2020-08-04 13:35:02.201684,45002.0,45000.0,-1.28857,0
2020-08-04 13:35:02.206690,45002.0,45000.0,-1.2430780000000001,0
2020-08-04 13:35:02.212683,45002.0,45000.0,-1.225549,0
2020-08-04 13:35:02.217684,45002.0,45000.0,-1.186474,0
2020-08-04 13:35:02.222690,45001.0,45000.0,-1.22633,0
2020-08-04 13:35:02.227721,45001.0,45000.0,-1.167314,0
2020-08-04 13:35:02.233720,45001.0,45000.0,-1.135408,0
2020-08-04 13:35:02.239715,45001.0,45000.0,-1.199191,0
2020-08-04 13:35:02.244720,45001.0,45000.0,-1.103494,0
2020-08-04 13:35:02.250684,45001.0,45000.0,-1.144177,0
2020-08-04 13:35:02.255685,45001.0,45000.0,-1.066834,0
2020-08-04 13:35:02.260690,45001.0,45000.0,-1.128218,0
2020-08-04 13:35:02.266688,45000.0,45000.0,-1.066807,0
2020-08-04 13:35:02.271691,45000.0,45000.0,-1.056442,0
2020-08-04 13:35:02.276695,45000.0,45000.0,-1.05487,0
2020-08-04 13:35:02.282687,45000.0,45000.0,-1.03409,0
2020-08-04 13:35:02.288689,45000.0,45000.0,-1.004613,0
2020-08-04 13:35:02.294688,45000.0,45000.0,-0.975892,0
2020-08-04 13:35:02.300688,44999.0,45000.0,-1.055703,0
2020-08-04 13:35:02.306687,44999.0,45000.0,-0.972719,0
2020-08-04 13:35:02.312686,44999.0,45000.0,-0.9647379999999999,0
2020-08-04 13:35:02.317686,44999.0,45000.0,-0.95605,0
2020-08-04 13:35:02.322688,44999.0,45000.0,-0.976715,0
2020-08-04 13:35:02.328682,44999.0,45000.0,-0.9512729999999999,0
2020-08-04 13:35:02.334682,44998.0,45000.0,-0.97203,0
2020-08-04 13:35:02.339709,44998.0,45000.0,-0.944973,0
2020-08-04 13:35:02.345717,44998.0,45000.0,-1.012761,0
2020-08-04 13:35:02.351720,44998.0,45000.0,-0.9129659999999999,0
2020-08-04 13:35:02.357715,44998.0,45000.0,-0.959414,0
2020-08-04 13:35:02.363715,44998.0,45000.0,-0.8890170000000001,0
2020-08-04 13:35:02.369714,44998.0,45000.0,-0.9139860000000001,0
2020-08-04 13:35:02.375682,44998.0,45000.0,-0.9306049999999999,0
2020-08-04 13:35:02.380702,44997.0,45000.0,-0.90022,0
2020-08-04 13:35:02.385732,44997.0,45000.0,-0.9235040000000001,0
2020-08-04 13:35:02.391736,44997.0,45000.0,-0.904228,0
2020-08-04 13:35:02.396737,44997.0,45000.0,-0.8884,0
2020-08-04 13:35:02.401739,44997.0,45000.0,-0.9035049999999999,0
2020-08-04 13:35:02.407740,44997.0,45000.0,-0.933968,0
2020-08-04 13:35:02.413701,44997.0,45000.0,-0.876397,0
2020-08-04 13:35:02.418736,44997.0,45000.0,-0.896438,0
2020-08-04 13:35:02.424739,44997.0,45000.0,-0.9556309999999999,0
2020-08-04 13:35:02.430704,44997.0,45000.0,-0.9211280000000001,0
2020-08-04 13:35:02.436703,44997.0,45000.0,-0.9155610000000001,0
2020-08-04 13:35:02.442703,44997.0,45000.0,-0.9379860000000001,0
2020-08-04 13:35:02.447727,44997.0,45000.0,-0.925848,0
2020-08-04 13:35:02.452737,44997.0,45000.0,-0.9292030000000001,0
2020-08-04 13:35:02.458702,44997.0,45000.0,-0.957837,0
2020-08-04 13:35:02.463724,44997.0,45000.0,-0.961195,0
2020-08-04 13:35:02.468729,44997.0,45000.0,-0.952442,0
2020-08-04 13:35:02.474703,44997.0,45000.0,-0.932357,0
2020-08-04 13:35:02.479704,44997.0,45000.0,-0.961282,0
2020-08-04 13:35:02.485704,44997.0,45000.0,-0.9652219999999999,0
2020-08-04 13:35:02.491700,44997.0,45000.0,-0.9349379999999999,0
2020-08-04 13:35:02.496737,44997.0,45000.0,-0.955509,0
2020-08-04 13:35:02.502741,44997.0,45000.0,-0.9412530000000001,0
2020-08-04 13:35:02.508728,44997.0,45000.0,-0.9979110000000001,0
2020-08-04 13:35:02.513738,44997.0,45000.0,-0.944199,0
2020-08-04 13:35:02.518741,44997.0,45000.0,-0.9579120000000001,0
2020-08-04 13:35:02.523749,44996.0,45000.0,-0.9410700000000001,0
2020-08-04 13:35:02.529739,44996.0,45000.0,-0.971778,0
2020-08-04 13:35:02.535736,44996.0,45000.0,-0.929098,0
2020-08-04 13:35:02.541704,44996.0,45000.0,-0.945312,0
2020-08-04 13:35:02.546719,44996.0,45000.0,-0.9412809999999999,0
2020-08-04 13:35:02.552703,44996.0,45000.0,-0.9291889999999999,0
2020-08-04 13:35:02.557705,44996.0,45000.0,-0.933158,0
2020-08-04 13:35:02.563704,44996.0,45000.0,-0.988376,0
2020-08-04 13:35:02.568705,44996.0,45000.0,-0.9075030000000001,0
2020-08-04 13:35:02.573708,44996.0,45000.0,-0.986967,0
2020-08-04 13:35:02.578717,44996.0,45000.0,-0.94994,0
2020-08-04 13:35:02.584700,44996.0,45000.0,-1.008376,0
2020-08-04 13:35:02.589701,44996.0,45000.0,-0.9594729999999999,0
2020-08-04 13:35:02.595700,44996.0,45000.0,-0.9762559999999999,0
2020-08-04 13:35:02.600703,44996.0,45000.0,-0.9883770000000001,0
2020-08-04 13:35:02.605718,44996.0,45000.0,-0.9546629999999999,0
2020-08-04 13:35:02.611704,44996.0,45000.0,-1.001699,0
2020-08-04 13:35:02.617700,44996.0,45000.0,-0.982784,0
2020-08-04 13:35:02.622702,44996.0,45000.0,-0.957676,0
2020-08-04 13:35:02.628709,44996.0,45000.0,-1.006089,0
2020-08-04 13:35:02.634702,44996.0,45000.0,-1.044078,0
2020-08-04 13:35:02.640721,44996.0,45000.0,-0.9977379999999999,0
2020-08-04 13:35:02.646702,44996.0,45000.0,-1.009738,0
2020-08-04 13:35:02.652713,44996.0,45000.0,-1.026605,0
2020-08-04 13:35:02.659716,44996.0,45000.0,-1.007919,0
2020-08-04 13:35:02.665719,44996.0,45000.0,-1.0921,0
2020-08-04 13:35:02.671702,44996.0,45000.0,-0.986505,0
2020-08-04 13:35:02.678710,44996.0,45000.0,-1.057703,0
2020-08-04 13:35:02.684700,44996.0,45000.0,-1.026416,0
2020-08-04 13:35:02.689701,44996.0,45000.0,-1.0456809999999999,0
2020-08-04 13:35:02.694702,44996.0,45000.0,-1.0806719999999999,0
2020-08-04 13:35:02.700715,44996.0,45000.0,-1.090317,0
2020-08-04 13:35:02.706698,44996.0,45000.0,-1.079918,0
2020-08-04 13:35:02.711702,44996.0,45000.0,-1.0750600000000001,0
2020-08-04 13:35:02.717698,44996.0,45000.0,-1.0750870000000001,0
2020-08-04 13:35:02.722703,44996.0,45000.0,-1.095936,0
2020-08-04 13:35:02.728698,44996.0,45000.0,-1.084533,0
2020-08-04 13:35:02.733698,44996.0,45000.0,-1.089464,0
2020-08-04 13:35:02.738701,44996.0,45000.0,-1.111713,0
2020-08-04 13:35:02.744699,44996.0,45000.0,-1.152495,0
2020-08-04 13:35:02.749701,44996.0,45000.0,-1.166731,0
2020-08-04 13:35:02.754701,44996.0,45000.0,-1.143627,0
2020-08-04 13:35:02.760708,44997.0,45000.0,-1.159465,0
2020-08-04 13:35:02.766700,44997.0,45000.0,-1.1667379999999998,0
2020-08-04 13:35:02.771703,44997.0,45000.0,-1.150673,0
2020-08-04 13:35:02.777699,44997.0,45000.0,-1.2497850000000001,0
2020-08-04 13:35:02.783699,44997.0,45000.0,-1.1968219999999998,0
2020-08-04 13:35:02.788701,44997.0,45000.0,-1.260829,0
2020-08-04 13:35:02.793732,44997.0,45000.0,-1.258322,0
2020-08-04 13:35:02.798735,44997.0,45000.0,-1.267155,0
2020-08-04 13:35:02.804704,44997.0,45000.0,-1.207206,0
2020-08-04 13:35:02.809737,44997.0,45000.0,-1.3165229999999999,0
2020-08-04 13:35:02.815734,44998.0,45000.0,-1.288583,0
2020-08-04 13:35:02.820739,44998.0,45000.0,-1.347643,0
2020-08-04 13:35:02.826737,44998.0,45000.0,-1.357184,0
2020-08-04 13:35:02.832736,44998.0,45000.0,-1.313264,0
2020-08-04 13:35:02.837738,44998.0,45000.0,-1.418596,0
2020-08-04 13:35:02.843737,44998.0,45000.0,-1.448791,0
2020-08-04 13:35:02.849703,44998.0,45000.0,-1.4320899999999999,0
2020-08-04 13:35:02.854721,44998.0,45000.0,-1.4607860000000001,0
2020-08-04 13:35:02.859737,44999.0,45000.0,-1.445616,0
2020-08-04 13:35:02.865703,44999.0,45000.0,-1.479076,0
2020-08-04 13:35:02.870756,44999.0,45000.0,-1.5125549999999999,0
2020-08-04 13:35:02.876704,44999.0,45000.0,-1.508565,0
2020-08-04 13:35:02.882703,44999.0,45000.0,-1.533295,0
2020-08-04 13:35:02.888705,44999.0,45000.0,-1.591495,0
2020-08-04 13:35:02.893739,45000.0,45000.0,-1.580329,0
2020-08-04 13:35:02.899737,45000.0,45000.0,-1.54844,0
2020-08-04 13:35:02.905702,45000.0,45000.0,-1.624196,0
2020-08-04 13:35:02.911733,45000.0,45000.0,-1.588306,0
2020-08-04 13:35:02.916736,45000.0,45000.0,-1.677615,0
2020-08-04 13:35:02.922726,45000.0,45000.0,-1.586724,0
2020-08-04 13:35:02.927734,45000.0,45000.0,-1.681603,0
2020-08-04 13:35:02.932737,45000.0,45000.0,-1.63219,0
2020-08-04 13:35:02.938702,45001.0,45000.0,-1.6696790000000001,0
2020-08-04 13:35:02.944734,45001.0,45000.0,-1.6019,0
2020-08-04 13:35:02.950703,45001.0,45000.0,-1.6967889999999999,0
2020-08-04 13:35:02.955711,45001.0,45000.0,-1.627437,0
2020-08-04 13:35:02.960742,45001.0,45000.0,-1.7008450000000002,0
2020-08-04 13:35:02.966737,45001.0,45000.0,-1.7023970000000002,0
2020-08-04 13:35:02.972702,45001.0,45000.0,-1.637033,0
2020-08-04 13:35:02.977739,45001.0,45000.0,-1.7183689999999998,0
2020-08-04 13:35:02.983736,45002.0,45000.0,-1.665787,0
2020-08-04 13:35:02.989710,45002.0,45000.0,-1.6521860000000002,0
2020-08-04 13:35:02.995736,45002.0,45000.0,-1.665066,0
2020-08-04 13:35:03.000738,45002.0,45000.0,-1.6522990000000002,0
2020-08-04 13:35:03.006706,45002.0,45000.0,-1.7225529999999998,0
2020-08-04 13:35:03.011736,45002.0,45000.0,-1.677857,0
2020-08-04 13:35:03.016740,45002.0,45000.0,-1.7329189999999999,0
2020-08-04 13:35:03.022707,45002.0,45000.0,-1.6651330000000002,0
2020-08-04 13:35:03.027736,45002.0,45000.0,-1.7129729999999999,0
2020-08-04 13:35:03.033736,45002.0,45000.0,-1.6612049999999998,0
2020-08-04 13:35:03.039703,45003.0,45000.0,-1.699475,0
2020-08-04 13:35:03.044738,45003.0,45000.0,-1.6524330000000005,0
2020-08-04 13:35:03.050737,45003.0,45000.0,-1.714621,0
2020-08-04 13:35:03.056705,45003.0,45000.0,-1.6772259999999999,0
2020-08-04 13:35:03.061736,45003.0,45000.0,-1.7473020000000001,0
2020-08-04 13:35:03.067118,45003.0,45000.0,-1.7035310000000001,0
2020-08-04 13:35:03.072670,45003.0,45000.0,-1.7370330000000005,0
2020-08-04 13:35:03.078670,45003.0,45000.0,-1.7737439999999998,0
2020-08-04 13:35:03.084669,45003.0,45000.0,-1.6907990000000002,0
2020-08-04 13:35:03.089683,45003.0,45000.0,-1.7235330000000002,0
2020-08-04 13:35:03.095668,45003.0,45000.0,-1.69718,0
2020-08-04 13:35:03.101667,45003.0,45000.0,-1.653419,0
2020-08-04 13:35:03.106669,45003.0,45000.0,-1.748952,0
2020-08-04 13:35:03.111669,45003.0,45000.0,-1.7411729999999999,0
2020-08-04 13:35:03.117669,45003.0,45000.0,-1.7187560000000002,0
2020-08-04 13:35:03.122671,45003.0,45000.0,-1.722733,0
2020-08-04 13:35:03.127699,45003.0,45000.0,-1.696536,0
2020-08-04 13:35:03.132701,45003.0,45000.0,-1.6884869999999998,0
2020-08-04 13:35:03.137705,45003.0,45000.0,-1.732363,0
2020-08-04 13:35:03.143699,45003.0,45000.0,-1.67095,0
2020-08-04 13:35:03.148701,45003.0,45000.0,-1.671758,0
2020-08-04 13:35:03.154672,45003.0,45000.0,-1.736441,0
2020-08-04 13:35:03.159698,45004.0,45000.0,-1.7171869999999998,0
2020-08-04 13:35:03.165699,45004.0,45000.0,-1.651096,0
2020-08-04 13:35:03.170703,45004.0,45000.0,-1.6462919999999999,0
2020-08-04 13:35:03.176684,45004.0,45000.0,-1.639892,0
2020-08-04 13:35:03.181700,45004.0,45000.0,-1.6684259999999995,0
2020-08-04 13:35:03.186701,45004.0,45000.0,-1.6725439999999998,0
2020-08-04 13:35:03.192672,45004.0,45000.0,-1.662109,0
2020-08-04 13:35:03.197700,45004.0,45000.0,-1.639949,0
2020-08-04 13:35:03.202742,45004.0,45000.0,-1.613589,0
2020-08-04 13:35:03.208673,45004.0,45000.0,-1.587212,0
2020-08-04 13:35:03.213705,45004.0,45000.0,-1.578373,0
2020-08-04 13:35:03.218707,45004.0,45000.0,-1.634118,0
2020-08-04 13:35:03.224675,45004.0,45000.0,-1.5888,0
2020-08-04 13:35:03.229706,45004.0,45000.0,-1.559291,0
2020-08-04 13:35:03.235701,45004.0,45000.0,-1.616542,0
2020-08-04 13:35:03.241706,45004.0,45000.0,-1.534527,0
2020-08-04 13:35:03.246708,45004.0,45000.0,-1.578274,0
2020-08-04 13:35:03.252706,45004.0,45000.0,-1.567883,0
2020-08-04 13:35:03.258669,45004.0,45000.0,-1.5361280000000002,0
2020-08-04 13:35:03.263669,45004.0,45000.0,-1.562293,0
2020-08-04 13:35:03.269668,45004.0,45000.0,-1.5361360000000002,0
2020-08-04 13:35:03.274668,45004.0,45000.0,-1.554349,0
2020-08-04 13:35:03.279668,45004.0,45000.0,-1.574224,0
2020-08-04 13:35:03.285668,45004.0,45000.0,-1.5120959999999999,0
2020-08-04 13:35:03.290669,45003.0,45000.0,-1.576591,0
2020-08-04 13:35:03.296668,45003.0,45000.0,-1.556753,0
2020-08-04 13:35:03.301668,45003.0,45000.0,-1.558231,0
2020-08-04 13:35:03.306669,45003.0,45000.0,-1.499299,0
2020-08-04 13:35:03.312668,45003.0,45000.0,-1.5120639999999999,0
2020-08-04 13:35:03.317669,45003.0,45000.0,-1.498515,0
2020-08-04 13:35:03.322672,45003.0,45000.0,-1.5447549999999999,0
2020-08-04 13:35:03.327717,45003.0,45000.0,-1.5270860000000002,0
2020-08-04 13:35:03.333698,45003.0,45000.0,-1.519927,0
2020-08-04 13:35:03.339687,45003.0,45000.0,-1.54623,0
2020-08-04 13:35:03.345668,45003.0,45000.0,-1.527105,0
2020-08-04 13:35:03.350668,45003.0,45000.0,-1.4976209999999999,0
2020-08-04 13:35:03.355669,45003.0,45000.0,-1.6035540000000001,0
2020-08-04 13:35:03.361669,45003.0,45000.0,-1.476091,0
2020-08-04 13:35:03.367667,45003.0,45000.0,-1.5270549999999998,0
2020-08-04 13:35:03.372670,45003.0,45000.0,-1.467258,0
2020-08-04 13:35:03.378668,45003.0,45000.0,-1.488751,0
2020-08-04 13:35:03.383668,45003.0,45000.0,-1.501507,0
2020-08-04 13:35:03.388669,45002.0,45000.0,-1.461646,0
2020-08-04 13:35:03.394668,45002.0,45000.0,-1.469593,0
2020-08-04 13:35:03.399668,45002.0,45000.0,-1.4026299999999998,0
2020-08-04 13:35:03.404669,45002.0,45000.0,-1.446446,0
2020-08-04 13:35:03.410668,45002.0,45000.0,-1.3747049999999998,0
2020-08-04 13:35:03.415668,45002.0,45000.0,-1.400216,0
2020-08-04 13:35:03.421667,45002.0,45000.0,-1.387406,0
2020-08-04 13:35:03.426668,45002.0,45000.0,-1.3977950000000001,0
2020-08-04 13:35:03.432669,45002.0,45000.0,-1.310876,0
2020-08-04 13:35:03.437673,45002.0,45000.0,-1.3084770000000001,0
2020-08-04 13:35:03.442688,45002.0,45000.0,-1.349129,0
2020-08-04 13:35:03.448668,45002.0,45000.0,-1.287736,0
2020-08-04 13:35:03.453668,45001.0,45000.0,-1.261401,0
2020-08-04 13:35:03.458668,45001.0,45000.0,-1.289304,0
2020-08-04 13:35:03.463671,45001.0,45000.0,-1.252627,0
2020-08-04 13:35:03.469671,45001.0,45000.0,-1.246238,0
2020-08-04 13:35:03.474679,45001.0,45000.0,-1.213542,0
2020-08-04 13:35:03.479684,45001.0,45000.0,-1.235068,0
2020-08-04 13:35:03.485671,45001.0,45000.0,-1.227095,0
2020-08-04 13:35:03.490673,45001.0,45000.0,-1.209534,0
2020-08-04 13:35:03.495678,45001.0,45000.0,-1.184834,0
2020-08-04 13:35:03.501677,45001.0,45000.0,-1.266948,0
2020-08-04 13:35:03.507670,45001.0,45000.0,-1.175223,0
2020-08-04 13:35:03.512687,45001.0,45000.0,-1.2318959999999999,0
2020-08-04 13:35:03.518671,45000.0,45000.0,-1.200768,0
2020-08-04 13:35:03.524672,45000.0,45000.0,-1.208749,0
2020-08-04 13:35:03.530671,45000.0,45000.0,-1.192818,0
2020-08-04 13:35:03.536668,45000.0,45000.0,-1.212717,0
2020-08-04 13:35:03.541672,45000.0,45000.0,-1.213543,0
2020-08-04 13:35:03.546706,45000.0,45000.0,-1.145756,0
2020-08-04 13:35:03.552701,45000.0,45000.0,-1.188057,0
2020-08-04 13:35:03.557702,45000.0,45000.0,-1.171252,0
2020-08-04 13:35:03.562706,45000.0,45000.0,-1.173682,0
2020-08-04 13:35:03.567727,45000.0,45000.0,-1.144984,0
2020-08-04 13:35:03.573674,45000.0,45000.0,-1.172926,0
2020-08-04 13:35:03.579670,45000.0,45000.0,-1.1330040000000001,0
2020-08-04 13:35:03.585227,44999.0,45000.0,-1.136991,0
2020-08-04 13:35:03.590579,44999.0,45000.0,-1.12905,0
2020-08-04 13:35:03.596578,44999.0,45000.0,-1.1266479999999999,0
2020-08-04 13:35:03.602578,44999.0,45000.0,-1.0923559999999999,0
2020-08-04 13:35:03.608576,44999.0,45000.0,-1.070802,0
2020-08-04 13:35:03.614575,44999.0,45000.0,-1.126017,0
2020-08-04 13:35:03.619576,44999.0,45000.0,-1.089972,0
2020-08-04 13:35:03.624596,44999.0,45000.0,-1.078047,0
2020-08-04 13:35:03.631577,44999.0,45000.0,-1.062209,0
2020-08-04 13:35:03.637576,44999.0,45000.0,-1.038178,0
2020-08-04 13:35:03.642576,44998.0,45000.0,-1.035001,0
2020-08-04 13:35:03.648588,44998.0,45000.0,-1.022946,0
2020-08-04 13:35:03.654575,44998.0,45000.0,-1.086983,0
2020-08-04 13:35:03.659605,44998.0,45000.0,-0.9982469999999999,0
2020-08-04 13:35:03.665604,44998.0,45000.0,-0.9839459999999999,0
2020-08-04 13:35:03.670609,44998.0,45000.0,-0.986402,0
2020-08-04 13:35:03.676605,44998.0,45000.0,-1.064761,0
2020-08-04 13:35:03.681612,44998.0,45000.0,-0.9999600000000001,0
2020-08-04 13:35:03.687609,44998.0,45000.0,-0.982439,0
2020-08-04 13:35:03.693593,44998.0,45000.0,-1.013683,0
2020-08-04 13:35:03.698596,44998.0,45000.0,-1.015341,0
2020-08-04 13:35:03.704610,44998.0,45000.0,-1.0079420000000001,0
2020-08-04 13:35:03.710573,44997.0,45000.0,-0.970419,0
2020-08-04 13:35:03.715609,44997.0,45000.0,-0.996079,0
2020-08-04 13:35:03.721575,44997.0,45000.0,-1.022417,0
2020-08-04 13:35:03.726595,44997.0,45000.0,-1.000675,0
2020-08-04 13:35:03.732576,44997.0,45000.0,-0.974565,0
2020-08-04 13:35:03.737577,44997.0,45000.0,-0.998431,0
2020-08-04 13:35:03.742580,44997.0,45000.0,-1.027958,0
2020-08-04 13:35:03.748576,44997.0,45000.0,-0.974374,0
2020-08-04 13:35:03.753577,44997.0,45000.0,-1.057604,0
2020-08-04 13:35:03.759576,44997.0,45000.0,-1.035095,0
2020-08-04 13:35:03.765577,44997.0,45000.0,-1.0735219999999999,0
2020-08-04 13:35:03.771576,44997.0,45000.0,-1.035093,0
2020-08-04 13:35:03.777574,44997.0,45000.0,-1.103836,0
2020-08-04 13:35:03.782609,44997.0,45000.0,-1.103836,0
2020-08-04 13:35:03.788573,44997.0,45000.0,-1.054867,0
2020-08-04 13:35:03.793574,44997.0,45000.0,-1.0878940000000001,0
2020-08-04 13:35:03.798576,44997.0,45000.0,-1.061388,0
2020-08-04 13:35:03.803578,44997.0,45000.0,-1.12939,0
2020-08-04 13:35:03.809579,44997.0,45000.0,-1.0846129999999998,0
2020-08-04 13:35:03.815572,44997.0,45000.0,-1.091752,0
2020-08-04 13:35:03.820576,44997.0,45000.0,-1.1091950000000002,0
2020-08-04 13:35:03.825578,44997.0,45000.0,-1.093439,0
2020-08-04 13:35:03.831576,44997.0,45000.0,-1.095659,0
2020-08-04 13:35:03.837581,44997.0,45000.0,-1.1117620000000001,0
2020-08-04 13:35:03.843591,44997.0,45000.0,-1.086096,0
2020-08-04 13:35:03.849573,44997.0,45000.0,-1.125122,0
2020-08-04 13:35:03.854609,44997.0,45000.0,-1.0980219999999998,0
2020-08-04 13:35:03.860581,44997.0,45000.0,-1.126179,0
2020-08-04 13:35:03.866571,44997.0,45000.0,-1.138102,0
2020-08-04 13:35:03.871573,44997.0,45000.0,-1.1348479999999999,0
2020-08-04 13:35:03.877574,44997.0,45000.0,-1.130765,0
2020-08-04 13:35:03.883572,44997.0,45000.0,-1.114059,0
2020-08-04 13:35:03.890576,44997.0,45000.0,-1.141206,0
2020-08-04 13:35:03.895609,44997.0,45000.0,-1.157894,0
2020-08-04 13:35:03.901605,44997.0,45000.0,-1.13717,0
2020-08-04 13:35:03.907582,44997.0,45000.0,-1.104476,0
2020-08-04 13:35:03.912604,44997.0,45000.0,-1.170009,0
2020-08-04 13:35:03.917609,44997.0,45000.0,-1.153076,0
2020-08-04 13:35:03.923574,44997.0,45000.0,-1.150717,0
2020-08-04 13:35:03.928602,44997.0,45000.0,-1.141879,0
2020-08-04 13:35:03.933609,44997.0,45000.0,-1.159458,0
2020-08-04 13:35:03.939577,44997.0,45000.0,-1.186604,0
2020-08-04 13:35:03.944607,44997.0,45000.0,-1.141885,0
2020-08-04 13:35:03.950606,44997.0,45000.0,-1.177076,0
2020-08-04 13:35:03.956573,44997.0,45000.0,-1.184188,0
2020-08-04 13:35:03.961608,44997.0,45000.0,-1.211367,0
2020-08-04 13:35:03.967607,44997.0,45000.0,-1.2688190000000001,0
2020-08-04 13:35:03.973579,44997.0,45000.0,-1.208091,0
2020-08-04 13:35:03.979577,44997.0,45000.0,-1.1880700000000002,0
2020-08-04 13:35:03.985576,44997.0,45000.0,-1.232802,0
2020-08-04 13:35:03.990579,44998.0,45000.0,-1.256561,0
2020-08-04 13:35:03.996576,44998.0,45000.0,-1.248672,0
2020-08-04 13:35:04.001576,44998.0,45000.0,-1.294144,0
2020-08-04 13:35:04.007577,44998.0,45000.0,-1.287051,0
2020-08-04 13:35:04.013576,44998.0,45000.0,-1.339575,0
2020-08-04 13:35:04.018576,44998.0,45000.0,-1.3076860000000001,0
2020-08-04 13:35:04.023576,44998.0,45000.0,-1.337158,0
2020-08-04 13:35:04.029577,44998.0,45000.0,-1.3530959999999999,0
2020-08-04 13:35:04.035576,44998.0,45000.0,-1.378673,0
2020-08-04 13:35:04.040587,44998.0,44999.0,-1.386647,0
2020-08-04 13:35:04.046576,44998.0,44999.0,-1.420073,0
2020-08-04 13:35:04.052576,44998.0,44999.0,-1.364226,0
2020-08-04 13:35:04.057578,44999.0,44999.0,-1.419353,0
2020-08-04 13:35:04.063576,44999.0,44999.0,-1.4304299999999999,0
2020-08-04 13:35:04.068577,44999.0,44999.0,-1.409657,0
2020-08-04 13:35:04.073577,44999.0,44999.0,-1.487067,0
2020-08-04 13:35:04.078578,44999.0,44999.0,-1.4926139999999999,0
2020-08-04 13:35:04.083880,44999.0,44998.0,-1.490226,0
2020-08-04 13:35:04.088883,44999.0,44998.0,-1.528506,0
2020-08-04 13:35:04.094914,44999.0,44998.0,-1.585909,0
2020-08-04 13:35:04.099916,45000.0,44998.0,-1.6935689999999999,0
2020-08-04 13:35:04.105894,45000.0,44998.0,-1.7278380000000002,0
2020-08-04 13:35:04.111914,45000.0,44998.0,-1.750168,0
2020-08-04 13:35:04.117914,45000.0,44998.0,-1.701525,0
2020-08-04 13:35:04.123913,45000.0,44998.0,-1.754953,0
2020-08-04 13:35:04.128914,45000.0,44995.0,-1.692753,0
2020-08-04 13:35:04.134876,45000.0,44995.0,-1.6449099999999999,0
2020-08-04 13:35:04.139891,45000.0,44995.0,-1.619385,0
2020-08-04 13:35:04.145877,45000.0,44995.0,-1.550027,0
2020-08-04 13:35:04.150880,45000.0,44995.0,-1.596271,0
2020-08-04 13:35:04.156880,45000.0,44995.0,-1.637736,0
2020-08-04 13:35:04.162877,45000.0,44995.0,-1.703929,0
2020-08-04 13:35:04.167877,45000.0,44995.0,-1.78605,0
2020-08-04 13:35:04.172878,45000.0,44991.0,-1.8474580000000005,0
